time_s,step_dt_s,C_inf,D_surface,robin_flux,literal_one_sided_diffusive_flux,literal_diffusive_minus_robin,face_diffusive_flux,face_diffusive_minus_robin,surface_control_volume_balance,picard_iterations,picard_final_normalized_residual,temperature_matrix_residual_linf,moisture_matrix_residual_linf,time_step_residual_normalized,time_alignment_error_s
16.125,0.0625,0.0197348125,4.85295563904845e-09,1.9278561931114035e-06,1.4172549266454268e-06,-5.106012664659767e-07,1.4248687060184332e-06,-5.029874870929703e-07,3.2887708538373317e-17,2,9.237692441053732e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774944199061082e-16,0.0
16.1875,0.0625,0.019735218750000002,4.8527682060126975e-09,1.927650961539815e-06,1.4182707738494815e-06,-5.093801876903335e-07,1.425897221146454e-06,-5.01753740393361e-07,3.290214780314604e-17,2,9.229379613503234e-09,1.1368683772161603e-13,4.440892098500626e-16,3.77494336179752e-16,0.0
16.25,0.0625,0.019735625,4.852581188229073e-09,1.927446219102865e-06,1.4192788316952566e-06,-5.081673874076084e-07,1.4269178730125863e-06,-5.005283460902787e-07,3.294731186459144e-17,2,9.221066785952735e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7749425230128694e-16,0.0
16.3125,0.0625,0.01973603125,4.852394582903196e-09,1.927241962503787e-06,1.4202791838326041e-06,-5.06962778671183e-07,1.4279307459409473e-06,-4.993112165628399e-07,3.2963656953495486e-17,2,9.212755003318024e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774941682710424e-16,0.0
16.375,0.0625,0.019736437500000002,4.8522083872697545e-09,1.927038188480304e-06,1.4212719128021597e-06,-5.057662756781444e-07,1.4289359231391567e-06,-4.981022653411474e-07,3.2981576994285834e-17,2,9.2044442655991e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7749408408934573e-16,0.0
16.4375,0.0625,0.01973684375,4.852022598592121e-09,1.926834893804174e-06,1.422257100051955e-06,-5.045777937522191e-07,1.4299334867150245e-06,-4.969014070891496e-07,3.301079963096611e-17,2,9.196134572795965e-09,5.684341886080802e-14,4.440892098500626e-16,1.8874699987826124e-16,0.0
16.5,0.0625,0.01973725,4.851837214161981e-09,1.926632075280745e-06,1.4232348259537568e-06,-5.033972493269884e-07,1.4309235176929672e-06,-4.95708557587778e-07,3.3059417998649524e-17,2,9.187826621519144e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7749391527289645e-16,0.0
16.5625,0.0625,0.019737656250000003,4.851652231298972e-09,1.926429729748516e-06,1.4242051698192148e-06,-5.022245599293011e-07,1.4319060960302305e-06,-4.945236337182854e-07,3.3050544005038056e-17,2,9.179521456684422e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774938306387894e-16,0.0
16.625,0.0625,0.0197380625,4.851467647350319e-09,1.9262278540787037e-06,1.4251682099155862e-06,-5.010596441631175e-07,1.4328813006326875e-06,-4.933465534460162e-07,3.306635969835007e-17,2,9.171218381681276e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774937458545212e-16,0.0
16.6875,0.0625,0.01973846875,4.8512834596904855e-09,1.9260264451748204e-06,1.4261240234813902e-06,-4.999024216934302e-07,1.4338492093705693e-06,-4.92177235804251e-07,3.308013721863275e-17,2,9.162918093120232e-09,1.7053025658242404e-13,4.440892098500626e-16,5.662404913806152e-16,0.0
16.75,0.0625,0.019738875,4.851099665720814e-09,1.9258254999722512e-06,1.4270726867416285e-06,-4.987528132306227e-07,1.4348098990937592e-06,-4.910156008784921e-07,3.3139621430842666e-17,2,9.15462076515392e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774935758367725e-16,0.0
16.8125,0.0625,0.01973928125,4.850916262869189e-09,1.925625015437839e-06,1.4280142749229663e-06,-4.976107405148727e-07,1.4357634456470463e-06,-4.898615697907927e-07,3.316182957592849e-17,2,9.146327442698128e-09,5.684341886080802e-14,8.881784197001252e-16,3.483052626274894e-16,0.0
16.875,0.0625,0.019739687500000002,4.8507332485896935e-09,1.92542498856948e-06,1.428948862268497e-06,-4.96476126300983e-07,1.436709923884963e-06,-4.887150646845171e-07,3.316132003267116e-17,2,9.138037603294962e-09,1.1368683772161603e-13,4.440892098500626e-16,3.77493405222174e-16,0.0
16.9375,0.0625,0.01974009375,4.850550620362275e-09,1.9252254163957237e-06,1.4298765220523134e-06,-4.953488943434103e-07,1.437649407686429e-06,-4.875760087092948e-07,3.321670804648771e-17,2,9.129751769402318e-09,1.1368683772161603e-13,8.881784197001252e-16,3.77493319691837e-16,0.0
17.0,0.0625,0.0197405,4.850368375692413e-09,1.925026295975372e-06,1.4307973265939308e-06,-4.942289693814412e-07,1.4385819699692467e-06,-4.864443260061253e-07,3.3227759179471416e-17,2,9.12147098593598e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774932340132212e-16,0.0
17.0625,0.0625,0.019740906250000002,4.850186512110801e-09,1.924827624397096e-06,1.431711347272359e-06,-4.931162771247369e-07,1.4395076827042425e-06,-4.853199416928533e-07,3.324637405197631e-17,2,9.113194730438057e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774931481866341e-16,0.0
17.125,0.0625,0.0197413125,4.850005027173014e-09,1.9246293987790474e-06,1.4326186545400284e-06,-4.920107442390191e-07,1.440426616929267e-06,-4.842027818497805e-07,3.3261448591459476e-17,2,9.10492317706118e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7749306221238165e-16,0.0
17.1875,0.0625,0.01974171875,4.849823918459205e-09,1.9244316162684837e-06,1.4335193179364532e-06,-4.909122983320305e-07,1.4413388427629225e-06,-4.830927735055612e-07,3.3308075108227865e-17,2,9.096657196568504e-09,5.684341886080802e-14,4.440892098500626e-16,1.8874648804538394e-16,0.0
17.25,0.0625,0.019742125000000003,4.849643183573783e-09,1.9242342740413926e-06,1.434413406101708e-06,-4.898208679396845e-07,1.4422444294181158e-06,-4.819898446232767e-07,3.331465946590379e-17,2,9.08839678896003e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7749288982209547e-16,0.0
17.3125,0.0625,0.01974253125,4.849462820145114e-09,1.924037369302127e-06,1.4353009867896588e-06,-4.887363825124682e-07,1.4431434452153528e-06,-4.808939240867742e-07,3.336262932398696e-17,2,9.08014212838839e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7749280340666524e-16,0.0
17.375,0.0625,0.019742937500000002,4.8492828258252124e-09,1.9238408992830406e-06,1.436182126881019e-06,-4.876587724020217e-07,1.4440359575958662e-06,-4.798049416871744e-07,3.336507777860012e-17,2,9.071893911464109e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774927168447762e-16,0.0
17.4375,0.0625,0.01974334375,4.849103198289449e-09,1.923644861244135e-06,1.4370568923961502e-06,-4.865879688479847e-07,1.4449220331344823e-06,-4.787228281096526e-07,3.337066951954098e-17,2,9.063652138187186e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7749263013672613e-16,0.0
17.5,0.0625,0.01974375,4.8489239352362495e-09,1.9234492524727054e-06,1.4379253485076883e-06,-4.855239039650171e-07,1.4458017375523149e-06,-4.776475149203905e-07,3.341051315528643e-17,2,9.055416982710252e-09,5.684341886080802e-14,8.881784197001252e-16,3.483052626274894e-16,0.0
17.5625,0.0625,0.019744156250000002,4.848745034386811e-09,1.9232540702829953e-06,1.4387875595529814e-06,-4.844665107300139e-07,1.44667513572927e-06,-4.765789345537254e-07,3.3419777578147026e-17,2,9.04718844503331e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774924562833251e-16,0.0
17.625,0.0625,0.0197445625,4.848566493484814e-09,1.9230593120158557e-06,1.4396435890462971e-06,-4.834157229695586e-07,1.4475422917163185e-06,-4.7551702029953716e-07,3.346508722338023e-17,2,9.03896704761425e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774923691385612e-16,0.0
17.6875,0.0625,0.01974496875,4.848388310296141e-09,1.9228649750384074e-06,1.4404934996908302e-06,-4.823714753475772e-07,1.4484032687475699e-06,-4.744617062908375e-07,3.348009558841439e-17,2,9.030753312910968e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7749228184881054e-16,0.0
17.75,0.0625,0.019745375000000003,4.848210482608598e-09,1.9226710567437117e-06,1.4413373533906346e-06,-4.813337033530771e-07,1.4492581292522694e-06,-4.7341292749144235e-07,3.348088306435754e-17,2,9.022547415076097e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774921944143627e-16,0.0
17.8125,0.0625,0.01974578125,4.848033008231645e-09,1.9224775545504417e-06,1.4421752112621606e-06,-4.803023432882811e-07,1.4501069348663974e-06,-4.723706196840443e-07,3.3505890388636246e-17,2,9.014348657499107e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774921068355058e-16,0.0
17.875,0.0625,0.0197461875,4.847855884996121e-09,1.9222844659025637e-06,1.4430071336457812e-06,-4.792773322567824e-07,1.450949746444263e-06,-4.713347194583006e-07,3.353852100944024e-17,2,9.006158259248422e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7749201911252633e-16,0.0
17.9375,0.0625,0.01974659375,4.8476791107539825e-09,1.9220917882690148e-06,1.4438331801170743e-06,-4.782586081519405e-07,1.4517866240698453e-06,-4.703051641991695e-07,3.354090328960439e-17,2,8.997976394476672e-09,5.684341886080802e-14,8.881784197001252e-16,3.483052626274894e-16,0.0
18.0,0.0625,0.019747,4.847502683378037e-09,1.9218995191433957e-06,1.4446534094979035e-06,-4.772461096454922e-07,1.45261762706794e-06,-4.6928189207545567e-07,3.358036311354562e-17,2,8.989802540725961e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7749184323533867e-16,0.0
18.0625,0.0625,0.019747406250000002,4.847326600761691e-09,1.9217076560436595e-06,1.4454678798673734e-06,-4.7623977617628605e-07,1.4534428140151744e-06,-4.6826484202848506e-07,3.358656365941732e-17,2,8.981637568759447e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774917550816961e-16,0.0
18.125,0.0625,0.0197478125,4.847150860818691e-09,1.9215161965118087e-06,1.4462766485726047e-06,-4.75239547939204e-07,1.4542622427508448e-06,-4.672539537609639e-07,3.362589775190544e-17,2,8.973481826882392e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7749166678506226e-16,0.0
18.1875,0.0625,0.01974821875,4.8469754614828716e-09,1.9213251381135956e-06,1.4470797722392934e-06,-4.742453658743023e-07,1.4550759703875363e-06,-4.662491677260593e-07,3.364899263460792e-17,2,8.965334618484274e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7749157834571624e-16,0.0
18.25,0.0625,0.019748625000000002,4.846800400707911e-09,1.9211344784382278e-06,1.4478773067821532e-06,-4.732571716560746e-07,1.4558840533216256e-06,-4.652504251166022e-07,3.363023879576012e-17,2,8.957196988480877e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7749148976393567e-16,0.0
18.3125,0.0625,0.01974903125,4.8466256764670856e-09,1.9209442150980785e-06,1.4486693074151513e-06,-4.7227490768292714e-07,1.4566865472435753e-06,-4.6425766785450315e-07,3.365846219826043e-17,2,8.949068588566936e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774914010399968e-16,0.0
18.375,0.0625,0.0197494375,4.8464512867530325e-09,1.9207543457283964e-06,1.4494558286615917e-06,-4.712985170668047e-07,1.4574835071480762e-06,-4.6327083858032023e-07,3.365864086927274e-17,2,8.94094976704772e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7749131217417437e-16,0.0
18.4375,0.0625,0.019749843750000003,4.846277229577507e-09,1.920564867987028e-06,1.4502369243640927e-06,-4.7032794362293535e-07,1.4582749873440846e-06,-4.6228988064294346e-07,3.371821110826636e-17,2,8.932840523923225e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774912231667418e-16,0.0
18.5,0.0625,0.01975025,4.846103502971152e-09,1.920375779554135e-06,1.4510126476944262e-06,-4.693631318597089e-07,1.4590610414647187e-06,-4.613147380894164e-07,3.370753055219707e-17,2,8.924741381651346e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7749113401797106e-16,0.0
18.5625,0.0625,0.01975065625,4.845930104983267e-09,1.920187078131923e-06,1.4517830511629732e-06,-4.684040269689498e-07,1.4598417224767698e-06,-4.6034535565515325e-07,3.3758392233701733e-17,2,8.916652340232084e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7749104472813275e-16,0.0
18.625,0.0625,0.0197510625,4.845757033681584e-09,1.9199987614443657e-06,1.4525481866283927e-06,-4.674505748159729e-07,1.4606170826904296e-06,-4.59381678753936e-07,3.3746434510766667e-17,2,8.9085737479707e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774909552974961e-16,0.0
18.6875,0.0625,0.01975146875,4.845584287152034e-09,1.9198108272369463e-06,1.4533081053068387e-06,-4.6650272193010753e-07,1.4613871737685637e-06,-4.584236534683826e-07,3.3774505712034266e-17,2,8.900505256561933e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7749086572632883e-16,0.0
18.75,0.0625,0.019751875000000002,4.845411863498539e-09,1.9196232732763875e-06,1.4540628577811444e-06,-4.6556041549524314e-07,1.4621520467359474e-06,-4.5747122654044014e-07,3.3789004533811096e-17,2,8.892447388463676e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774907760148974e-16,0.0
18.8125,0.0625,0.01975228125,4.845239760842786e-09,1.919436097350395e-06,1.4548124940099298e-06,-4.6462360334046503e-07,1.4629117519884332e-06,-4.5652434536196164e-07,3.3799731411994683e-17,2,8.88440031782856e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7749068616346706e-16,0.0
18.875,0.0625,0.0197526875,4.845067977324013e-09,1.9192492972674026e-06,1.455557063336469e-06,-4.6369223393093346e-07,1.4636663393018697e-06,-4.555829579655329e-07,3.3821568980166083e-17,2,8.876363870503955e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774905961723015e-16,0.0
18.9375,0.0625,0.019753093750000002,4.8448965110987974e-09,1.9190628708563187e-06,1.4562966144974166e-06,-4.627662563589021e-07,1.4644158578408807e-06,-4.5464701301543805e-07,3.383653102308594e-17,2,8.868338568947753e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7749050604166317e-16,0.0
19.0,0.0625,0.0197535,4.844725360340851e-09,1.9188768159662798e-06,1.4570311956314797e-06,-4.618456203348e-07,1.4651603561675932e-06,-4.537164597986865e-07,3.386331844004286e-17,2,8.860324413159956e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7749041577181325e-16,0.0
19.0625,0.0625,0.01975390625,4.844554523240808e-09,1.918691130466403e-06,1.4577608542878984e-06,-4.609302761785048e-07,1.4658998822501687e-06,-4.5279124821623454e-07,3.388904044837081e-17,2,8.852321228987931e-09,1.1368683772161603e-13,8.881784197001252e-16,3.774903253630116e-16,0.0
19.125,0.0625,0.0197543125,4.8443839980060276e-09,1.9185058122455475e-06,1.4584856374347782e-06,-4.600201748107693e-07,1.4666344834711872e-06,-4.518713287743603e-07,3.3892580781392536e-17,2,8.844329713042205e-09,1.7053025658242404e-13,4.440892098500626e-16,5.662353522232753e-16,0.0
19.1875,0.0625,0.01975471875,4.84421378286039e-09,1.918320859212074e-06,1.45920559146736e-06,-4.591152677447141e-07,1.4673642066359692e-06,-4.509566525761049e-07,3.390464438344601e-17,2,8.836349517017513e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774901441295863e-16,0.0
19.25,0.0625,0.019755125000000002,4.8440438760441e-09,1.918136269293612e-06,1.459920762216105e-06,-4.5821550707750726e-07,1.4680890979807135e-06,-4.500471713128987e-07,3.3929843613626824e-17,2,8.828380815066488e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7749005330547573e-16,0.0
19.3125,0.0625,0.01975553125,4.843874275813494e-09,1.917952040436828e-06,1.4606311949546429e-06,-4.573208454821849e-07,1.4688092031804911e-06,-4.4914283725633666e-07,3.3924880529951506e-17,2,8.820424129647025e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774899623434401e-16,0.0
19.375,0.0625,0.0197559375,4.843704980440846e-09,1.917768170607196e-06,1.4613369344076389e-06,-4.5643123619955715e-07,1.4695245673571668e-06,-4.482436032500292e-07,3.3955287689268956e-17,2,8.81247911245386e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774898712437328e-16,0.0
19.4375,0.0625,0.019756343750000002,4.843535988214179e-09,1.9175846577887747e-06,1.462038024758564e-06,-4.555466330302107e-07,1.4702352350872157e-06,-4.473494227015589e-07,3.3982419213360695e-17,2,8.804545937639622e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7748978000660625e-16,0.0
19.5,0.0625,0.01975675,4.843367297437075e-09,1.9174014999839834e-06,1.462734509657281e-06,-4.546669903267025e-07,1.4709412504093601e-06,-4.4646024957462333e-07,3.397287024036938e-17,2,8.79662495350958e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7748968863231127e-16,0.0
19.5625,0.0625,0.01975715625,4.843198906428498e-09,1.9172186952133856e-06,1.4634264322274705e-06,-4.537922629859151e-07,1.471642656832041e-06,-4.4557603838134453e-07,3.399354975568321e-17,2,8.788716160063729e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7748959712109795e-16,0.0
19.625,0.0625,0.019757562500000003,4.843030813522609e-09,1.917036241515471e-06,1.4641138350741427e-06,-4.529224064413282e-07,1.4723394973409802e-06,-4.446967441744907e-07,3.3986184539509036e-17,2,8.78081955730207e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7748950547321467e-16,0.0
19.6875,0.0625,0.01975796875,4.8428630170685825e-09,1.916854136946446e-06,1.4647967602907731e-06,-4.52057376655673e-07,1.4730318144063619e-06,-4.4382232254008427e-07,3.4027689153924497e-17,2,8.772934971071971e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774894136889089e-16,0.0
19.75,0.0625,0.019758375,4.842695515430435e-09,1.9166723795800207e-06,1.4654752494665636e-06,-4.511971301134571e-07,1.4737196499901398e-06,-4.429527295898809e-07,3.4021276849815986e-17,2,8.76506327213659e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7748932176842693e-16,0.0
19.8125,0.0625,0.01975878125,4.8425283069868515e-09,1.9164909675072035e-06,1.4661493436933856e-06,-4.503416238138179e-07,1.4744030455530271e-06,-4.4208792195417635e-07,3.404928187663458e-17,2,8.757203589732769e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774892297120137e-16,0.0
19.875,0.0625,0.0197591875,4.842361390131006e-09,1.9163098988360976e-06,1.466819083572776e-06,-4.494908152633217e-07,1.4750820420615388e-06,-4.4122785677455884e-07,3.4069776103491195e-17,2,8.749356968776297e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7748913751991317e-16,0.0
19.9375,0.0625,0.019759593750000002,4.842194763270405e-09,1.9161291716916996e-06,1.4674845092227866e-06,-4.4864466246891304e-07,1.4757566799948838e-06,-4.403724916968158e-07,3.407651927984473e-17,2,8.74152288680928e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7748904519236794e-16,0.0
20.0,0.0625,0.01976,4.8420284248267065e-09,1.915948784215699e-06,1.4681456602846306e-06,-4.4780312393106854e-07,1.4764269993516586e-06,-4.3952178486404054e-07,3.4068227621384496e-17,2,8.73370169213698e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7748895272961965e-16,0.0
20.0625,0.0625,0.01976040625,4.841862373235564e-09,1.9157687345662883e-06,1.4688025759293626e-06,-4.4696615863692576e-07,1.4770930396565696e-06,-4.3867569490971874e-07,3.408821892242868e-17,2,8.725893210606765e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7748886013190864e-16,0.0
20.125,0.0625,0.019760812500000002,4.8416966069464615e-09,1.9155890209179647e-06,1.4694552948643886e-06,-4.461337260535761e-07,1.4777548399669868e-06,-4.3783418095097783e-07,3.410790582100744e-17,2,8.718097616371268e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7748876739947424e-16,0.0
20.1875,0.0625,0.01976121875,4.841531124422553e-09,1.91540964146134e-06,1.4701038553398476e-06,-4.453057861214923e-07,1.4784124388793683e-06,-4.369972025819716e-07,3.4107826411668634e-17,2,8.710314909430487e-09,5.684341886080802e-14,4.440892098500626e-16,1.8874433726627725e-16,0.0
20.25,0.0625,0.019761625,4.841365924140501e-09,1.9152305944029566e-06,1.4707482951549716e-06,-4.44482299247985e-07,1.4790658745356645e-06,-4.3616471986729204e-07,3.414141656198319e-17,2,8.702545438089688e-09,1.1368683772161603e-13,4.440892098500626e-16,3.774885815313866e-16,0.0
